tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,fuente,universo,encuesta
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Chiapas,60+,16149.0,68571.0,101.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Chihuahua,18-29,2730.0,12252.0,48.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Chihuahua,30-44,1850.0,11854.0,47.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Chihuahua,45-59,2625.0,22649.0,95.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Chihuahua,60+,4661.0,46469.0,209.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Ciudad de México,18-29,1072.0,20698.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Ciudad de México,30-44,2469.0,28153.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Ciudad de México,45-59,1285.0,50564.0,44.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Ciudad de México,60+,10871.0,136501.0,111.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Coahuila,18-29,3053.0,9661.0,44.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Coahuila,30-44,1540.0,10851.0,55.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Coahuila,45-59,1441.0,21228.0,89.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Coahuila,60+,2646.0,41588.0,216.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Colima,18-29,469.0,2141.0,25.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Colima,30-44,629.0,2411.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Colima,45-59,758.0,5905.0,91.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Colima,60+,1578.0,13087.0,198.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Durango,18-29,1272.0,5094.0,27.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Durango,30-44,1377.0,7798.0,42.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Durango,45-59,1453.0,12792.0,73.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Durango,60+,3725.0,32486.0,184.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guanajuato,18-29,3124.0,13359.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guanajuato,30-44,6122.0,28897.0,54.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guanajuato,45-59,3439.0,34899.0,73.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guanajuato,60+,21353.0,91606.0,178.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guerrero,18-29,4836.0,12355.0,34.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guerrero,30-44,5529.0,21798.0,51.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guerrero,45-59,8328.0,31167.0,80.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Guerrero,60+,31022.0,73698.0,189.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Hidalgo,18-29,749.0,7534.0,18.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Hidalgo,30-44,4086.0,15007.0,38.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Hidalgo,45-59,2504.0,23448.0,54.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Hidalgo,60+,13065.0,53558.0,131.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Jalisco,18-29,2559.0,15168.0,17.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Jalisco,30-44,2896.0,23895.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Jalisco,45-59,1956.0,50452.0,54.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Jalisco,60+,18556.0,135061.0,166.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Michoacán,18-29,3348.0,16080.0,24.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Michoacán,30-44,2254.0,20168.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Michoacán,45-59,5688.0,39972.0,63.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Michoacán,60+,27394.0,94215.0,149.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Morelos,18-29,1544.0,3589.0,15.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Morelos,30-44,306.0,5981.0,24.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Morelos,45-59,1709.0,14208.0,59.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Morelos,60+,7276.0,35016.0,148.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,México,18-29,8853.0,48059.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,México,30-44,6743.0,51247.0,44.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,México,45-59,4707.0,91062.0,64.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,México,60+,36457.0,231371.0,166.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nayarit,18-29,0.0,2378.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nayarit,30-44,1330.0,5328.0,30.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nayarit,45-59,1134.0,9605.0,54.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nayarit,60+,2579.0,19944.0,112.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nuevo León,18-29,1731.0,13069.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nuevo León,30-44,2982.0,13336.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nuevo León,45-59,3147.0,33604.0,84.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Nuevo León,60+,11745.0,79164.0,202.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Oaxaca,18-29,2288.0,9033.0,19.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Oaxaca,30-44,3688.0,15261.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Oaxaca,45-59,6189.0,28342.0,65.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Oaxaca,60+,25776.0,92928.0,208.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Puebla,18-29,2372.0,17008.0,21.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Puebla,30-44,1956.0,21756.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Puebla,45-59,10949.0,38571.0,48.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Puebla,60+,22408.0,95028.0,125.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Querétaro,18-29,1185.0,5862.0,35.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Querétaro,30-44,1916.0,9361.0,56.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Querétaro,45-59,1433.0,12438.0,78.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Querétaro,60+,7248.0,34544.0,205.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Quintana Roo,18-29,815.0,2478.0,10.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Quintana Roo,30-44,676.0,4646.0,20.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Quintana Roo,45-59,1385.0,9787.0,36.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Quintana Roo,60+,2266.0,18719.0,82.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,San Luis Potosí,18-29,4057.0,9611.0,31.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,San Luis Potosí,30-44,1571.0,9759.0,34.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,San Luis Potosí,45-59,2465.0,16128.0,55.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,San Luis Potosí,60+,7654.0,47889.0,175.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sinaloa,18-29,1825.0,6016.0,24.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sinaloa,30-44,2433.0,14121.0,49.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sinaloa,45-59,3038.0,18837.0,74.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sinaloa,60+,7748.0,50773.0,193.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sonora,18-29,962.0,10058.0,28.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sonora,30-44,2745.0,13262.0,36.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sonora,45-59,1016.0,19946.0,60.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Sonora,60+,5001.0,51585.0,157.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tabasco,18-29,1065.0,7406.0,23.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tabasco,30-44,3651.0,15501.0,46.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tabasco,45-59,4451.0,23230.0,69.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tabasco,60+,4848.0,40111.0,124.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tamaulipas,18-29,1352.0,6202.0,13.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tamaulipas,30-44,779.0,12253.0,22.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tamaulipas,45-59,2374.0,20235.0,41.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tamaulipas,60+,5712.0,51465.0,124.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tlaxcala,18-29,811.0,2323.0,15.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tlaxcala,30-44,1070.0,4657.0,30.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tlaxcala,45-59,465.0,5929.0,37.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Tlaxcala,60+,2420.0,18387.0,121.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Veracruz,18-29,12220.0,28704.0,31.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Veracruz,30-44,5898.0,25564.0,33.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Veracruz,45-59,13813.0,55736.0,65.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Veracruz,60+,36343.0,135097.0,165.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Yucatán,18-29,1219.0,6797.0,29.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Yucatán,30-44,1971.0,8718.0,37.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Yucatán,45-59,2704.0,18085.0,80.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Yucatán,60+,8637.0,40610.0,189.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Zacatecas,18-29,584.0,3779.0,20.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Zacatecas,30-44,1057.0,4881.0,26.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Zacatecas,45-59,1825.0,12015.0,66.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Con discapacidad,Zacatecas,60+,6203.0,33114.0,188.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Aguascalientes,18-29,157.0,141018.0,899.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Aguascalientes,30-44,1341.0,125511.0,818.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Aguascalientes,45-59,1870.0,95549.0,620.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Aguascalientes,60+,2975.0,61351.0,398.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California,18-29,1136.0,404865.0,1369.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California,30-44,3187.0,411465.0,1369.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California,45-59,4781.0,318709.0,1100.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California,60+,7596.0,164003.0,630.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California Sur,18-29,464.0,85197.0,846.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California Sur,30-44,610.0,90231.0,893.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California Sur,45-59,1451.0,72851.0,724.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Baja California Sur,60+,1678.0,36813.0,419.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Campeche,18-29,916.0,83970.0,676.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Campeche,30-44,2462.0,88213.0,716.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Campeche,45-59,4898.0,70791.0,578.0,ENIGH (INEGI),Personas de 18 años o más,enigh
educacion,No sabe leer ni escribir (ENIGH),2022,Hombres,Sin discapacidad,Campeche,60+,4039.0,40345.0,334.0,ENIGH (INEGI),Personas de 18 años o más,enigh
